pmid
31900863
31909792
31933261
31951013
31953174
32005122
32019603
32031280
32032735
32037375
32046944
32065788
32065788
32088030
32114428
32129703
32129703
32132570
32154567
32166572
32169473
32184465
32236736
32257855
32264976
32285125
32338446
32338825
32358852
32385548
32385624
32391019
32413571
32424773
32458360
32458360
32479003
32485268
32493451
32507544
32529542
32544084
32560668
32564756
32577828
32580499
32599846
32629211
32629809
32636798
32638218
32647257
32709881
32727580
32770092
32795528
32795892
32848607
32848706
32848706
32854315
32858971
32903692
32903692
32903692
32918367
32929078
32966331
32966331
32973488
33016915
33071750
33071750
33073981
33073981
33073981
33075193
33094280
33099295
33139536
33188435
33221742
33222135
33226563
33239403
33264426
33289969
33311478
33311478
33320828
33339957
33378183
33380345
33413691
33417012
33421551
33452442
33452693
33454017
33454017
33466898
33476985
33479693
33582567
33619090
33621689
33621689
33642369
33669995
33769438
33769438
33769438
33801397
33832539
33847035
33848474
33852912
33880508
33880508
33880508
33895869
33914267
33965374
33967739
33980987
33980987
34004220
34018922
34032977
34062254
34067119
34100905
34107054
34126892
34137825
34151989
34166772
34166772
34217798
34239348
34252884
34260075
34302876
34302876
34323745
34323745
34343610
34349617
34349617
34349617
34366341
34381050
34385305
34385305
34402228
34428276
34428276
34428276
34462532
34494549
34502304
34502369
34530705
34551296
34551296
34589757
34599943
34620845
34658846
34671250
34671250
34705126
34748253
34748951
34748951
34752923
34752923
34757590
34783530
34798170
34824257
34855998
34876559
34876559
34876559
34877187
34893682
34907598
34907598
34907696
34916925
34954592
34958873
34958873
34958873
34965173
34980642
34997541
35017413
35044595
35111799
35165721
35178571
35241726
35241726
35259851
35259851
35276811
35298090
35307993
35326165
35327557
35346852
35405154
35421417
35451425
35471147
35501719
35525026
35545730
35546632
35552614
35552614
35570545
35577786
35588606
31888969
32034019
32216003
32420127
32470832
32690068
32748031
33131764
33430276
33718084
34158075
34430398
34532254
34534764
34587885
34686310
34951366
34951366
35272285
31900863
31908108
31927145
31933261
31953174
31953174
32019603
32019603
32032735
32037375
32046944
32058320
32065788
32065796
32096029
32114428
32129703
32132570
32154567
32154567
32166572
32170713
32210695
32251304
32257856
32285125
32334108
32338825
32345751
32364931
32385624
32391019
32391019
32424773
32455946
32458360
32471175
32485268
32492398
32507544
32508844
32542594
32546772
32561740
32577828
32577828
32599846
32629211
32629211
32629809
32638218
32647257
32678342
32725265
32750367
32795528
32795528
32795892
32848706
32848706
32852718
32858971
32865691
32903692
32903692
32915536
32927795
32966331
32966331
32973488
33005889
33065281
33071750
33071950
33073981
33073981
33075193
33075193
33094280
33099295
33187206
33202259
33221742
33226563
33228809
33239403
33289969
33297076
33311478
33311478
33339957
33339957
33378183
33380426
33413691
33420603
33421551
33452693
33454017
33454017
33466898
33469985
33479693
33516874
33606118
33621689
33621689
33621689
33667416
33769438
33769438
33769438
33801397
33801397
33835157
33848474
33852912
33852912
33880508
33880508
33895869
33895869
33965374
33965374
33971619
33980987
34004220
34015313
34018922
34060590
34067119
34099360
34100905
34107054
34126892
34151989
34157306
34166772
34174592
34233183
34239348
34256527
34284074
34302876
34303703
34323745
34323745
34349617
34349617
34349617
34349617
34380884
34381050
34385305
34385305
34428276
34428276
34428276
34428276
34481234
34499867
34502304
34502369
34542071
34551296
34577590
34589757
34620845
34620845
34658846
34671250
34702292
34707492
34748253
34748951
34752923
34752923
34752923
34757590
34798170
34812510
34827122
34876559
34876559
34876559
34876559
34881695
34896150
34907598
34907598
34916925
34946752
34954592
34958873
34958873
34958873
34965173
34980642
35002518
35031512
35078269
35122528
35178571
35178571
35241726
35241726
35259851
35269541
35298090
35307993
35310542
35326165
35332321
35346852
35405154
35451425
35451425
35501632
35513862
35525272
35546632
35552614
35552614
35570213
35570545
35588606
35596894
32034019
32038955
32352607
32470832
32523479
32690068
33129344
33247623
33495928
34158075
34158075
34492628
34532254
34534764
34587885
34951366
34951366
34951366
31925534
31955197
31974309
31978364
31986471
32062148
32087196
32096051
32154567
32154567
32154567
32166572
32181806
32251304
32259885
32290247
32290247
32385548
32471175
32471175
32479003
32519244
32560743
32591533
32647257
32712350
32725265
32770214
32770214
32799401
32828539
32839417
32848607
32854852
32858971
32863068
32950463
32959271
33048528
33073981
33094280
33110096
33139560
33188884
33203136
33232931
33239403
33256252
33301880
33380426
33380426
33418092
33452693
33457250
33479693
33589225
33612545
33660768
33686711
33765424
33774866
33774866
33794133
33852912
33910013
33914267
33948899
33971235
33978814
34076038
34099562
34137273
34147135
34157306
34157306
34165216
34175703
34215308
34228717
34277597
34314701
34406560
34432352
34445158
34475505
34480088
34514491
34523148
34584225
34597878
34611142
34702292
34702966
34702966
34722523
34722523
34741884
34801648
34819436
34893682
34916925
34959172
35017413
35026860
35045944
35143023
35174546
35181336
35196379
35219639
35259851
35274674
35363517
35373453
35411386
35469920
35482277
35529440
35582669
31964406
32051047
32603779
32748031
32794606
32937170
33131764
33788812
34012254
34034805
34277810
34520767
34727366
35142023
35342085
31916922
31925534
31974309
31978364
31980673
32032735
32087196
32096051
32154567
32154567
32154567
32154567
32166572
32191383
32259885
32276176
32290247
32377738
32417505
32471175
32473608
32479003
32544086
32577828
32599846
32660121
32725265
32770214
32770214
32784464
32799401
32828805
32848607
32848607
32858971
32860886
32950463
32950463
32974990
33069740
33094280
33094280
33139560
33139698
33188884
33225991
33232936
33254429
33297334
33380426
33380426
33417222
33452693
33454017
33459970
33583389
33612545
33621639
33663363
33727946
33765424
33774866
33794133
33831770
33894525
33910013
33946850
33962245
33978814
33992672
34076038
34101156
34137825
34157306
34157306
34159111
34175703
34215308
34217798
34228717
34284074
34384141
34426645
34445158
34445158
34475505
34480088
34523148
34536202
34584225
34599943
34617180
34702966
34702966
34722523
34722523
34738197
34797511
34819436
34819436
34896021
34919634
34963433
35020067
35033583
35091983
35174546
35174546
35181336
35203506
35259824
35274674
35287553
35363517
35411386
35418705
35469920
35508385
35581440
35582669
32038953
32603779
32748031
32748031
32802934
32937170
33316808
33896841
34027113
34213524
34441802
34655202
35130907
35242640
32290247
32413399
33139698
34230948
35115924
35331791
32533210
34532273
32413399
32681467
33979671
34916925
35241726
35550160
32533210
33725114
31894103
31894103
31894103
31911587
31913466
31925534
31927145
31939203
31942568
31942568
31942568
31942568
31944489
31944489
31951013
31953405
31968618
31968618
31968618
31968618
31999351
32019137
32019605
32019605
32029236
32039853
32045623
32045727
32051933
32059611
32065223
32065223
32065736
32065736
32065788
32071505
32076055
32091109
32092298
32096025
32096038
32096045
32096051
32096052
32100123
32106300
32117011
32144988
32144988
32144988
32154567
32157747
32161412
32161412
32161412
32169356
32179883
32203580
32206776
32206776
32208437
32219000
32219000
32226410
32231570
32231570
32232872
32236736
32236736
32238862
32238862
32252068
32278051
32278495
32326589
32329195
32329195
32330946
32330946
32330946
32334108
32335219
32335219
32350746
32357373
32364931
32367182
32372343
32375177
32380523
32380523
32380523
32380523
32380523
32390044
32418702
32436623
32438258
32450185
32450185
32450185
32450185
32450185
32485097
32488129
32488129
32488129
32493451
32500646
32512123
32512123
32514860
32514860
32544086
32557144
32560668
32560743
32560743
32560743
32572464
32572464
32577828
32580499
32580499
32580499
32585492
32605320
32632135
32643143
32645028
32650184
32653674
32666090
32666090
32671408
32671408
32681213
32695312
32695312
32716602
32727580
32728730
32728730
32737917
32747635
32747635
32766675
32766675
32766675
32770214
32770214
32774280
32778792
32778942
32778942
32778942
32778942
32790644
32790644
32790644
32790644
32790644
32798763
32804255
32804255
32804255
32810333
32814645
32816165
32816243
32816243
32816243
32816243
32816243
32845545
32848702
32848702
32848702
32848706
32854776
32855391
32855391
32855391
32855391
32855391
32855391
32855391
32863068
32890863
32894885
32896673
32912067
32912067
32912067
32939646
32954401
32954401
32954401
32955735
32955735
32962196
32982685
32997211
33014538
33023198
33023944
33065281
33075193
33094327
33094327
33094327
33094327
33094327
33127647
33132838
33132838
33141172
33143865
33147571
33150361
33150361
33150749
33150749
33152765
33169916
33169916
33169916
33169916
33169916
33171143
33173080
33188884
33197504
33205528
33205686
33215083
33215886
33215886
33215886
33239387
33239387
33239403
33246962
33249783
33250706
33256252
33257949
33257949
33257949
33264158
33279949
33279949
33279949
33283854
33283854
33300249
33300249
33308303
33308303
33322166
33329110
33336227
33336227
33359882
33361600
33361763
33398768
33410232
33410232
33418092
33418512
33418512
33427938
33439987
33439987
33439987
33439987
33439987
33440796
33469985
33477009
33482356
33482356
33488502
33501939
33511432
33511469
33544802
33544802
33544802
33544802
33558486
33564035
33570124
33578418
33586680
33594840
33621530
33622418
33642368
33642368
33649380
33667602
33667876
33674892
33675684
33677647
33679286
33681188
33682718
33687622
33687622
33709107
33716645
33723754
33723754
33725114
33725124
33725267
33742656
33758207
33765361
33765432
33768250
33782518
33788410
33788410
33789210
33789210
33789730
33792957
33792957
33792957
33792957
33796061
33815056
33824317
33832546
33842885
33845398
33847906
33859370
33867941
33876815
33877499
33880508
33881612
33881612
33892381
33903620
33928445
33928445
33928445
33946038
33949133
33962245
33967943
33980303
33980303
34015759
34022266
34031265
34035398
34036433
34037210
34039738
34077494
34077494
34077494
34083813
34090488
34100905
34114602
34114602
34114602
34117234
34119253
34119253
34119253
34119253
34120152
34120152
34120152
34123738
34127790
34127790
34132670
34151989
34153464
34185246
34187600
34196964
34196964
34223998
34226578
34233183
34258926
34258926
34258926
34259835
34259835
34259835
34259835
34259835
34259835
34259835
34259835
34259835
34259835
34259835
34260706
34262517
34263354
34264340
34276103
34276103
34276536
34279771
34292973
34295959
34312963
34312963
34333316
34363663
34364650
34371283
34390072
34427746
34427746
34427746
34427746
34428276
34428276
34428276
34428276
34428720
34428720
34441934
34458044
34466673
34471085
34473944
34474317
34474317
34478572
34494549
34503576
34514662
34515754
34515754
34515754
34515754
34515754
34515754
34515756
34515756
34515756
34515756
34515756
34515756
34515756
34515756
34515756
34515757
34527416
34536819
34536819
34536819
34550726
34551296
34551375
34573996
34573996
34573996
34580300
34586833
34591236
34593302
34593302
34597351
34608542
34611142
34611142
34630020
34638000
34668959
34668959
34674877
34679323
34685510
34715443
34727983
34727983
34727983
34727983
34740075
34740075
34751671
34752923
34757590
34779076
34795631
34803857
34803857
34803857
34803857
34805754
34806176
34806176
34811435
34823269
34824257
34844077
34844077
34844077
34859598
34867294
34875082
34877187
34877187
34877187
34877187
34877187
34884804
34902819
34902819
34910503
34913212
34914835
34914835
34927073
34927122
34927122
34928329
34948096
34961556
34970128
34970480
34977020
34977020
34977020
34991721
34997115
34997710
34997710
34997710
34997851
35013160
35013160
35022652
35026840
35026840
35026840
35026840
35031946
35044500
35044500
35044500
35046791
35054875
35061102
35061102
35061102
35062068
35066919
35076178
35076178
35087154
35088141
35136978
35136978
35136978
35136978
35136978
35136978
35136978
35140637
35165721
35165721
35165721
35168140
35175385
35178571
35191506
35195758
35217643
35221998
35229257
35229396
35229396
35239558
35259518
35274674
35274674
35286590
35286590
35286590
35286590
35289333
35289333
35298810
35298810
35298810
35303111
35303225
35303225
35310542
35311972
35311972
35311972
35332316
35334439
35347170
35352105
35355405
35358831
35373453
35378696
35381406
35383826
35383826
35397615
35401142
35410438
35415210
35453035
35466772
35476966
35488237
35491777
35491792
35511164
35521968
35521968
35526056
35535875
35552614
35554506
35567706
35582669
35586480
35599492
31901236
31904765
31904765
31935638
31935638
31957347
31969201
31970802
32021498
32048343
32067693
32083577
32135204
32135204
32142967
32144992
32180150
32183883
32190571
32190571
32216832
32217775
32233750
32264944
32273431
32291510
32291510
32291510
32303272
32303882
32321529
32329316
32333900
32333900
32344399
32344399
32344399
32344399
32375809
32375809
32378327
32390627
32390627
32415025
32420134
32420134
32420167
32440128
32460813
32466344
32536445
32542885
32551114
32568358
32574823
32574823
32581770
32581770
32581770
32588967
32591471
32591471
32597810
32603972
32611664
32627354
32660565
32661101
32661101
32666584
32676397
32676400
32676421
32676421
32690068
32722745
32741817
32741817
32758274
32758274
32779869
32785820
32799929
32804136
32804136
32804150
32814228
32869362
32871787
32896023
32904719
32920988
32920988
32920988
32920988
32920988
32925030
32925030
32925030
32926148
32926148
32926148
32926148
32926148
32926148
32937170
32944517
32944528
32947003
32947003
32947003
32949193
32949193
32951237
32951237
32970848
32970848
32975827
32986685
33002488
33002497
33002497
33005725
33055205
33074304
33075465
33093220
33093220
33093221
33127503
33143788
33161932
33161932
33165946
33183357
33209689
33222700
33228804
33260030
33260030
33340966
33395993
33395993
33395993
33398408
33408150
33408150
33419453
33427873
33451357
33457224
33457224
33457246
33459705
33527648
33527648
33532298
33532326
33532333
33556141
33563332
33587329
33594726
33612546
33618149
33618149
33626336
33627498
33627498
33627498
33627498
33627498
33640268
33641616
33641616
33641616
33641616
33641616
33660812
33677733
33682933
33718080
33731439
33748398
33748398
33763863
33773595
33773595
33773595
33773598
33778150
33784875
33792168
33803217
33814433
33814433
33850754
33883011
33902654
33931538
33947453
33969531
33969531
33969531
34021393
34022959
34022959
34022959
34024836
34024836
34024836
34045303
34095436
34120899
34159086
34160128
34160128
34172091
34225325
34225325
34233484
34250938
34275478
34334389
34340229
34340229
34340229
34342183
34366282
34379124
34389066
34398474
34398474
34399871
34430392
34430402
34455195
34471460
34505023
34511123
34532261
34532270
34536414
34536414
34590423
34595688
34595752
34602080
34633322
34648818
34654465
34656177
34656902
34661615
34661615
34661615
34661615
34661615
34661615
34661615
34693486
34693989
34753219
34775974
34775974
34794413
34794413
34798903
34798903
34807233
34823271
34852837
34854540
34863295
34864690
34864690
34864690
34864690
34874603
